index,text,location
1263,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","Tennessee - USA"
1264,"RT @thehill: WATCH: Lightning strikes Trump Tower in Chicago as Trump declared primary winner https://t.co/E73f1azRlt https://t.co/akv3kIQL¡­","Ashburn / RVA"
1265,"RT @BrianKeene: September 2016: During a Trump and Clinton debate Lemmy materializes onstage bass guitar in hand and smacks them both wi¡­","Fort Worth - Texas"
1266,"RT @__ShirMcC__: @BernieSanders I just want you to end the tsunami of prejudice driven by Trump. The world needs that like a hole in the h¡­","Ft. Worth - TX"
1267,"Seth Meyers looks ahead to Trump riots ¡°How much more can Cleveland take¡±: &lt;br&gt;';Late Night'; ... https://t.co/9cANklVTLd @clevelandnews1","Cleveland - Ohio"
1268,"RT @TheresaMechele: Talk Radio Host Michael Savage Endorses Donald J Trump for President #AZ #UT #NE #CA #NY #IN #WV #Trump2016 https://t.¡­","Ft Lauderdale "
1269,"RT @MelvynLurieMD: Emotions Trump connects to? 1-PLEASURE of survival (money and safety) 2-RELIEF from fear these will be lost. #SexInPolit¡­","Michigan - USA"
1270,"RT @politicoroger: Colbert: If every anti-Trump voter united behind Cruz the GOP could go from a candidate it didn't like to a candidate ¡­","California"
1271,"RT @HeerJeet: National Reviews anti-Trump plan: 1. Lecture poor on their immorality ( Get a job! ) 2. Shake hands with a few tradesmen 3.??¡­","Arizona - USA"
1272,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","Milky Way Galaxy "
1273,"RT @dovorah001: The strongest most beloved among us support #Trump. They know sincerity when they see it???? #Utah #UtahForTrump #MAGA https:¡­","Auburn -CA"
1274,"@oreillyfactor. Trump is a racists look at his agreement for his inheritance. He's was not to rent to minorities. media stop taking Trump ??","USA"
1275,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","United States"
1276,"RT @CronkiteSays: BREAKING NEWS Hillary says Donald Trump is a danger to the world order he can't go around always putting America first it¡­","Texas - USA"
1277,"RT @ChuntiBae: Why do all young Trump supporters look like they should be apart of the Delightful Children from Down the Lane https://t.co/¡­","Sandy Eggo - CA"
1278,"RT @SoCal4Trump: Trump firmly rejects the KKK and ALL hate groups. Please RT since this will be hidden by the media! #Trump2016 https://t.c¡­","Northern Indiana/Chicago USA"
1279,"RT @TRUMP_PREZ: 2-FACED JOHN KASICH &amp; LIAR TED CRUZ represent everything we hate about our govt. Make Your Vote Count VOTE TRUMP https:/¡­","home"
1280,"RT @Trump2016Donald: Illegals rush to the U.S. to vote against trump like if illegals should not be allowed to vote.¡­ https://t.co/X1ZB3Ote¡­","ANYWHERE"
1281,"RT @andrewperezdc: Pro Clinton super PAC touting analysis that's concerned Trump will kill TPP - which Clinton says she opposes https://t.c¡­","Massachusetts - USA"
1282,"RT @sNaPpPerHeaD: If #Trump wins #MOPrimary we'll see Surveillance footage of #DanaLoesch fly into a 7-11 on her broom to buy 2 Gal of gas ¡­","Deltona - Florida"
1283,"RT @andrewperezdc: Pro Clinton super PAC touting analysis that's concerned Trump will kill TPP - which Clinton says she opposes https://t.c¡­","Upper East Side Manhattan"
1284,"RT @MoranRhonda: @Unruly_Govern Trump tends to be a big baby...no real substance and can't stand the spamming he'd get from Ted Cruz. #Neve¡­","Down But Not Out "
1285,"RT @HispanicsTrump: For those of you who think a Hispanic can't support Trump! All lovers of America support him! #Trump2016 https://t.co/M¡­","Charlotte - NC"
1286,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Iowa"
1287,"RT @EasybillBuc: @KazmierskiR @MarieSganga If WE THE PEOPLE pull together enough votes Trump can reach 1237 delegates &amp; GOP LOOSES ??! https¡­","The World see's all?"
1288,"RT @ChuntiBae: Why do all young Trump supporters look like they should be apart of the Delightful Children from Down the Lane https://t.co/¡­","Henderson - NV"
1289,"RT @laura4fairtax: 'He's a Leader': Rep. Hunter Endorses Trump Says Others in Congress Will Too #HuckabeeforVP #MAGA : https://t.co/Be3ZS¡­","@wrmilligan2 backup account"
1290,"RT @TheFliestPlane: When Donald Trump becomes president and you're walking down the street and hear Aye boy where ya freedom papers? http¡­","San Jose - CA"
1291,"RT @kfobbs: Should GOP senators panic if Trump is nominated? Billionaire businessman and GOP presidential contender Donald Tr¡­https://t.co¡­","West Virginia - USA"
1292,"RT @TXChiks4Trump: Media Shame on You! The Aggressive Bernie &amp; BLL Groups are DANGEROUS and all you can do is blame Trump #Infuriating htt¡­","Florida"
1293,"RT @HinduHillbilly: A friend posted this for me! Note the Trump special! Oak Park Sausage rebrands for Bernie! #tytlive https://t.co/LukIGt¡­","Santa Cruz - CA"
1294,"RT @mlcalderone: Politico joins growing ranks of outlets barred from Trump events after critical coverage: https://t.co/bJ4QpaJs7g https://¡­","California - USA"
1295,"RT @GlendaAhrens: Trump is right about Trade has not helped American workers he will reverse this so we get the jobs.#Trump2016 https://t.¡­","ANYWHERE"
1296,"The bipartisan divide is so great-Americans arent thinking about their choices just opposing the other side. Wake up &amp; dump Trump! #OpTrump","Austin - TX"
1297,"RT @JaredWyand: WATCH: NBC Reporter gets punked outside of Trump Rally This is how we treat these roaches now America! #PrimaryDay https:¡­","Dark Side Of The Moon"
1298,"RT @ThePatriot143: RT: How Do Feel About John Kasich Taking $202 700 from George Soros To Keep Delegates Away From Trump? https://t.co/bZ4b¡­","USA - duh "
1299,"RT @SOMEXlCAN: .@BernieSanders on Donald Trump: American people will not accept insults to Mexicans Muslims or women. https://t.co/EP9YF¡­","California - USA"
1300,"RT @mitchellvii: Example of GOPe'ers starting to lean Trump? Kevin McCarthy said Trump intensity could help GOP win House seats. https://¡­","USA"
1301,"RT @veganvecoh: 69 Yr-old Trump Supporter Judy Beaty¡¯s house was vandalized &amp; she received Death Threats from Bernie Supporters/BLM https:/¡­","Somewhere in time"
1302,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Missouri - USA"
1303,"RT @TheresaMechele: Talk Radio Host Michael Savage Endorses Donald J Trump for President #AZ #UT #NE #CA #NY #IN #WV #Trump2016 https://t.¡­","Nashville"
1304,"RT @EasybillBuc: @KazmierskiR @MarieSganga @realDonaldTrump ?? iF The KASICH supporters would give their votes to TRUMP he COULD be VP https¡­","The World see's all?"
1305,"RT @Maryland4Trump: TRUMP is #1 in ALL STATES polled in 2016! The GOP Establishment can kiss brokered convention GOODBYE! ???? #Trump2016 htt¡­","Carmel - IN"
1306,"RT @rvnhoose: @Campaign_Trump WE THE PEOPLE NEED TO MAKE SURE TRUMP GETS 1237 DELEGATES &amp; SHUT THIS CORRUPT SYSTEM DOWN. VOTE OUT RINO'S NE¡­","Florida"
1307,"RT @TheBatriarchy: I am just saying what you want to hear you are all losers I really am a liberal! -Trump Trump Supporters... https:/¡­","Iowa - USA"
1308,"RT @heymikemayo: i just got thrown out of the trump rally for crime of filming/tweeting. was given choice of jail/arrest or leaving by pbso¡­","Tulsa - OK"
1309,"RT @BeStrongAllways: Hell just froze over! Krauthammer: I Was Wrong for Laughing at Trump¡­ Democrats Are Worried (VIDEO) https://t.co/9BrMY¡­","Florida - USA"
1310,"The MORE they spend the STRONGER Trump gets. You'd think after all these months the media/GOPe/Dems would get it ! https://t.co/17XxfYaBDo","West Lawn - Pa."
1311,"RT @JudyMichiganMom: Cruz can have Lindsey Graham A 2nd New York congressman endorses Donald Trump for president https://t.co/KGDoyL6qBk h¡­","Manhattan Beach - Brooklyn"
1312,"RT @JackieJackielg: Newt dear one does not have to hate trump to see he is a repulsive human devoid of any honor - NO to trump https://¡­","South Florida"
1313,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Freehold - NJ"
1314,"RT @HispanicsTrump: For those of you who think a Hispanic can't support Trump! All lovers of America support him! #Trump2016 https://t.co/M¡­","California - USA"
1315,"Trumpkin accuses BBC of making up story re:EU naming Trump a top global threat even though widely reported by others https://t.co/HePFNvfYkT","New York - NY"
1316,"RT @hrkbenowen: Florida News: Gov. Rick Scott Got More Money for His Trump Endorsement than AG Pam Bondi Did https://t.co/Xe0ncwWID4 #Trend¡­","Florida"
1317,"RT @MaryRachBailey: Is the republican establishment going crazy? WHY would they even think about trying to stop TRUMP? They want to lose th¡­","Michigan - USA"
1318,"RT @Trump2016Donald: Illegals rush to the U.S. to vote against trump like if illegals should not be allowed to vote.¡­ https://t.co/X1ZB3Ote¡­","Wayne - NJ"
1319,"RT @cyberpreppy: Hey y'all I know it's fun to crap on millennials but if their vote keeps Trump out of office we need to give them their ow¡­","Art Mines"
1320,"RT @SherredEllen: I think the Clintons were bound and determined not to lose this election so they got Trump involved to make sure https://¡­","Tinley Park - IL"
1321,"RT @Wisconsin4Guns: Thousands rush to become US citizens so they can vote against Trump 800 000+ only in Florida https://t.co/frpviLSmsf ht¡­","East Coast"
1322,"RT @retireleo: Right now I support CRUZ for POTUS but I could support a TRUMP/CRUZ ticket so that the DONALD would be schooled on the Cons¡­","Texas - USA"
1323,"RT @RawStory: ¡®Where¡¯s Trump?¡¯: Brooklyn sanitation workers detain driver with racist deportation threat https://t.co/5xaiiVEQcF https://t.¡­","Castle Aarrgh "
1324,"RT @kindcutesteve: Trump Presidency Is a Global Threat Economist Intelligence Unit Warns https://t.co/d0ILh0soet #p2 #AINF #TNTVote https:¡­","houston tx"
1325,"RT @FL4TRUMPDOTCOM: America doesn't need LUCK if TRUMP has our back! @realDonaldTrump @DanScavino @MIAMIforTRUMP @myGianLuca #FL4???? https:/¡­","SC"
1326,"Trump is ruining my life not because of the things he says but because i cant have a conversation with anyone with him coming up. I hate it.","South Florida"
1327,"RT @Mike_Beacham: #TRUTH #TRUMP LEADERSHIP @realDonaldTrump EXPERIENCE #MakeAmericaGreatAgain VOTING REVOLUTION NOW #NoMorePC https¡­","Everett - WA"
1328,"RT @Imaumbn: #CURIOUS How DOES one separate their vitriolic hate for #Trump¡ªfrom showing solidarity w/a man who truly IS evil????? https://t.¡­","Kalymnos "
1329,"@owhy3 @sasha031 @margrazyna How can you explain Trump's words 'If he was a President he would have prosecuted Hillary? Cruz won't say it!","New York City"
1330,"Look America.Understand TRUMP SUPPORTERS WILL WRITE-IN HIS NAME ELECTION TIME.It doesn't matter.We already know you're plotting against DT.","Big Sky Country - Montana"
1331,"RT @mitchellvii: We won't get to brokered convention but even if we did they would pick Trump or be guaranteed a loss when he goes 3rd par¡­","Los Angeles - California"
1332,"RT @imrayrod: Translation: From the Nude to the White House Meet Trump's woman . What a NASTY NASTY WOMAN WHAT A NASTY SHAME!!! https://¡­","Nebraska - USA"
1333,"RT @EasybillBuc: @KazmierskiR @MarieSganga @realDonaldTrump ?? have KASICH tell his supporters 2 vote Trump U get Delegates He Gets VP https¡­","The World see's all?"
1334,"Democrat...Republican...Liberal...Conservative..Rich...Poor....to Donald Trump..it does not matter..he will Make America Better for ALL...!!","South Texas"
1335,"RT @ThePatriot143: Labor Union Leadership ¡°Freaking Out¡± as Membership Supports Donald Trump¡­https://t.co/RpxPzWFbrI https://t.co/U3VJIwXQGm","Phoenix - AZ"
1336,"RT @A1speaker: Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://¡­","Heaven Bound!"
1337,"RT @PatriotByGod: Your state is about to cast very important votes. Trump is fighting the same Estab. you are. Endorse #Trump Kelli. https¡­","North Carolina - USA"
1338,"RT @JayandSteve: PBS airs segment with Trump-supporting family doesn't notice mother's white supremacist tattoos https://t.co/0dahR64FKV v¡­","Portland - MAINE"
1339,"RT @MattWalshBlog: Sorry Trump voters you don't get to force that damned clown on me then tell me it's my fault if Hillary wins. No that¡­","GTA"
1340,"RT @heymikemayo: i just got thrown out of the trump rally for crime of filming/tweeting. was given choice of jail/arrest or leaving by pbso¡­","Liverpool "
1341,"RT @mitchellvii: Cruz's smart play here would be to drop out after AZ endorse Trump and hope for a spot on his Cabinet. If he continues h¡­","Los Angeles - California"
1342,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","The Mat"
1343,"#Trump's on an ego trip and using our gvmt--Feels money's answer to all his desires-Desires to destroy all accomplished by @POTUS = #Racist","Illinois"
1344,"RT @lgmaterna: We have a tough enemy; TRUMP is tougher????#ArizonaPrimary #Utah4Trump #UtahCaucus #Trump4ThePeople #WakeUpUtah #Utah https://¡­","@wrmilligan2 backup account"
1345,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Boise - ID"
1346,"RT @mlcalderone: Politico joins growing ranks of outlets barred from Trump events after critical coverage: https://t.co/bJ4QpaJs7g https://¡­","Hollywood - CA"
1347,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Fresno - Ca."
1348,"@KayQuirk1 @BenWilhelm1230 Exactly! Media wants Trump to go against Hillary &amp; loose. Can you imagine a TD vs HRC debate hilarious &amp; sad!","IL"
1349,"RT @AlysiaStern: Have you seen Trump's tax plan? Half the people that hate him will benefit from him. #BlackLivesMatter https://t.co/y4Qd¡­","New York - USA"
1350,"RT @victorbreaux: @realDonaldTrump OUTPERFORMING 2012 delegate &amp; votes! I couldn't find this online so I made one. #Trump2016 #Trump https:¡­","United States"
1351,"RT @sickjew: Trump has received almost $2 billion in free media coverage. Clinton $746 million. Sanders $321 million. https://t.co/CArTRG¡­","charLIT"
1352,"I don't get what appeal people see in either Trump or Hillary. They both are disgusting flesh vessels that don't deserve to be called human","They/Them pronouns"
1353,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Hart -michigan "
